Accession,Hit,Score,Database,Assembly
ESCO_005024,PAXG_swissprot,515.7,51,GCA_001278495
ESCO_005798,PAXB_swissprot,354.2,51,GCA_001278495
AA0112_g1257,PAXG_swissprot,469.9,51,GCA_004155955
CNMCM8714_006816,PAXM_swissprot,610.2,51,GCA_012656185
CNMCM8714_002105,PAXM_swissprot,595.2,51,GCA_012656185
CNMCM8714_002103,PAXG_swissprot,539.2,51,GCA_012656185
CNMCM8714_000365,PAXG_swissprot,511.8,51,GCA_012656185
CNMCM8714_008754,PAXB_swissprot,297.9,51,GCA_012656185
DL89DRAFT_267514,PAXG_swissprot,432.2,51,GCA_002104995
PHISCL_03299,PAXC_swissprot,584.9,51,GCA_003589665
PHISCL_03297,PAXM_swissprot,524.7,51,GCA_003589665
PHISCL_03300,PAXG_swissprot,538.8,51,GCA_003589665
PHISCL_09636,PAXG_swissprot,515.7,51,GCA_003589665
PHISCL_03298,PAXB_swissprot,302.0,51,GCA_003589665
LPJ53_003436,PAXG_swissprot,425.6,51,GCA_027574685
E4U61_006105,PAXM_swissprot,561.1,51,GCA_018360045
E4U61_003089,PAXG_swissprot,517.2,51,GCA_018360045
E4U61_006108,PAXB_swissprot,261.4,51,GCA_018360045
KC339_g16881,PAXG_swissprot,455.0,51,GCA_024761275
KC339_g7677,PAXG_swissprot,452.0,51,GCA_024761275
CBS147482_9288,PAXC_swissprot,654.0,51,GCA_023137895
CBS147482_985,PAXC_swissprot,562.9,51,GCA_023137895
CBS147482_986,PAXM_swissprot,679.3,51,GCA_023137895
CBS147482_9997,PAXG_swissprot,513.7,51,GCA_023137895
HO133_002111,PAXG_swissprot,519.4,51,GCA_014066315
EV180_001854,PAXG_swissprot,430.4,51,GCA_027577725
E4U59_004003,PAXM_swissprot,563.2,51,GCA_018360055
E4U59_003604,PAXG_swissprot,515.6,51,GCA_018360055
E4U59_004006,PAXB_swissprot,353.2,51,GCA_018360055
LI328DRAFT_126141,PAXG_swissprot,516.9,51,GCA_021066465
CNMCM7691_000502,PAXM_swissprot,669.5,51,GCA_014281915
CNMCM7691_000048,PAXM_swissprot,643.4,51,GCA_014281915
CNMCM7691_009577,PAXM_swissprot,606.5,51,GCA_014281915
CNMCM7691_001172,PAXM_swissprot,526.8,51,GCA_014281915
CNMCM7691_000047,PAXG_swissprot,545.5,51,GCA_014281915
CNMCM7691_009030,PAXG_swissprot,514.5,51,GCA_014281915
CNMCM7691_009879,PAXG_swissprot,512.7,51,GCA_014281915
CNMCM7691_001148,PAXG_swissprot,464.6,51,GCA_014281915
AA0120_g2467,PAXG_swissprot,470.6,51,GCA_004154765
AWRI4233_LOCUS6525,PAXG_swissprot,511.5,51,GCA_903819665
EG327_006749,PAXG_swissprot,478.0,51,GCA_009769405
BO82DRAFT_275861,PAXC_swissprot,562.4,51,GCA_003184745
BO82DRAFT_425448,PAXM_swissprot,651.2,51,GCA_003184745
BO82DRAFT_327983,PAXM_swissprot,508.7,51,GCA_003184745
BO82DRAFT_386051,PAXM_swissprot,481.3,51,GCA_003184745
BO82DRAFT_356727,PAXG_swissprot,511.6,51,GCA_003184745
BO82DRAFT_402770,PAXG_swissprot,490.4,51,GCA_003184745
BO82DRAFT_290727,PAXB_swissprot,380.4,51,GCA_003184745
BO82DRAFT_275693,PAXB_swissprot,304.7,51,GCA_003184745
F4775DRAFT_598863,PAXM_swissprot,572.7,51,GCA_022544895
F4775DRAFT_542037,PAXG_swissprot,535.0,51,GCA_022544895
KXX50_001283,PAXM_swissprot,646.1,51,GCA_020498905
KXX50_005899,PAXM_swissprot,638.3,51,GCA_020498905
KXX50_004410,PAXM_swissprot,610.2,51,GCA_020498905
KXX50_001281,PAXG_swissprot,537.1,51,GCA_020498905
KXX50_003647,PAXG_swissprot,511.8,51,GCA_020498905
KXX50_005900,PAXB_swissprot,297.9,51,GCA_020498905
BDF19DRAFT_436249,PAXG_swissprot,440.2,51,GCA_025786725
KXX03_001453,PAXM_swissprot,646.1,51,GCA_020500355
KXX03_004585,PAXM_swissprot,638.3,51,GCA_020500355
KXX03_006680,PAXM_swissprot,610.2,51,GCA_020500355
KXX03_001455,PAXG_swissprot,539.3,51,GCA_020500355
KXX03_001771,PAXG_swissprot,511.8,51,GCA_020500355
KXX03_004584,PAXB_swissprot,297.9,51,GCA_020500355
BO70DRAFT_294203,PAXC_swissprot,573.0,51,GCA_003184545
BO70DRAFT_388120,PAXM_swissprot,671.7,51,GCA_003184545
BO70DRAFT_419724,PAXM_swissprot,493.7,51,GCA_003184545
BO70DRAFT_294799,PAXG_swissprot,515.5,51,GCA_003184545
BO70DRAFT_408363,PAXB_swissprot,317.8,51,GCA_003184545
CNMCM8812_008244,PAXM_swissprot,618.6,51,GCA_012656165
CNMCM8812_000785,PAXM_swissprot,610.6,51,GCA_012656165
CNMCM8812_007825,PAXM_swissprot,600.0,51,GCA_012656165
CNMCM8812_007827,PAXG_swissprot,539.2,51,GCA_012656165
CNMCM8812_004619,PAXG_swissprot,511.8,51,GCA_012656165
CNMCM8812_008243,PAXB_swissprot,297.9,51,GCA_012656165
H9Q69_014054,PAXG_swissprot,536.8,51,GCA_018296325
H9Q69_012848,PAXB_swissprot,331.1,51,GCA_018296325
BKA64DRAFT_751832,PAXM_swissprot,492.5,51,GCA_020747065
BKA64DRAFT_562990,PAXG_swissprot,523.6,51,GCA_020747065
PENFLA_c076G01507,PAXC_swissprot,658.0,51,GCA_002072365
PENFLA_c010G01063,PAXC_swissprot,601.9,51,GCA_002072365
PENFLA_c008G07525,PAXM_swissprot,712.5,51,GCA_002072365
PENFLA_c076G06777,PAXM_swissprot,705.0,51,GCA_002072365
PENFLA_c010G06962,PAXM_swissprot,616.1,51,GCA_002072365
PENFLA_c070G10369,PAXG_swissprot,531.3,51,GCA_002072365
PENFLA_c022G00010,PAXG_swissprot,498.7,51,GCA_002072365
PENFLA_c076G06912,PAXB_swissprot,448.1,51,GCA_002072365
CNYM01_13594,PAXG_swissprot,526.9,51,GCA_001563115
LOY98_001882,PAXM_swissprot,509.1,51,GCA_022831595
LOY98_006548,PAXG_swissprot,511.4,51,GCA_022831595
BO94DRAFT_617645,PAXC_swissprot,569.0,51,GCA_003184525
BO94DRAFT_461844,PAXM_swissprot,659.1,51,GCA_003184525
BO94DRAFT_561910,PAXM_swissprot,480.5,51,GCA_003184525
BO94DRAFT_610450,PAXG_swissprot,513.6,51,GCA_003184525
BO94DRAFT_617641,PAXB_swissprot,308.0,51,GCA_003184525
HBI82_102510,PAXG_swissprot,470.5,51,GCA_020578315
HBI94_057010,PAXG_swissprot,470.5,51,GCA_020576365
COL940_000118,PAXG_swissprot,520.6,51,GCA_026319155
BDV27DRAFT_143478,PAXC_swissprot,631.8,51,GCA_009193585
BDV27DRAFT_155752,PAXM_swissprot,704.8,51,GCA_009193585
BDV27DRAFT_167272,PAXM_swissprot,608.3,51,GCA_009193585
BDV27DRAFT_169223,PAXM_swissprot,504.5,51,GCA_009193585
BDV27DRAFT_115866,PAXG_swissprot,518.3,51,GCA_009193585
BDV27DRAFT_142001,PAXG_swissprot,508.7,51,GCA_009193585
BDV27DRAFT_142750,PAXG_swissprot,492.1,51,GCA_009193585
BDV27DRAFT_165996,PAXB_swissprot,418.2,51,GCA_009193585
CA14_009561,PAXC_swissprot,616.1,51,GCA_003709025
CA14_009562,PAXM_swissprot,692.8,51,GCA_003709025
CA14_008509,PAXM_swissprot,613.3,51,GCA_003709025
CA14_008590,PAXM_swissprot,509.7,51,GCA_003709025
CA14_009560,PAXG_swissprot,540.0,51,GCA_003709025
CA14_002018,PAXG_swissprot,515.3,51,GCA_003709025
CA14_003211,PAXG_swissprot,493.3,51,GCA_003709025
CA14_012783,PAXG_swissprot,487.0,51,GCA_003709025
CA14_011228,PAXB_swissprot,427.8,51,GCA_003709025
KHU50_011850,PAXG_swissprot,519.9,51,GCA_025328335
ANOM_004116,PAXC_swissprot,599.0,51,GCA_001204775
ANOM_004117,PAXM_swissprot,689.1,51,GCA_001204775
ANOM_001746,PAXM_swissprot,618.1,51,GCA_001204775
ANOM_000766,PAXM_swissprot,505.9,51,GCA_001204775
ANOM_004115,PAXG_swissprot,536.9,51,GCA_001204775
ANOM_009669,PAXG_swissprot,517.8,51,GCA_001204775
ANOM_011570,PAXG_swissprot,473.2,51,GCA_001204775
ANOM_006464,PAXB_swissprot,411.8,51,GCA_001204775
EV356DRAFT_502293,PAXG_swissprot,510.2,51,GCA_010094025
EV356DRAFT_444113,PAXG_swissprot,488.1,51,GCA_010094025
E4U47_006749,PAXM_swissprot,571.4,51,GCA_018360855
E4U47_002382,PAXG_swissprot,515.9,51,GCA_018360855
E4U47_002568,PAXB_swissprot,355.5,51,GCA_018360855
ABW20_dc0105775,PAXG_swissprot,489.8,51,GCA_012184355
ABW20_dc0103920,PAXG_swissprot,478.6,51,GCA_012184355
KXX04_000066,PAXM_swissprot,638.3,51,GCA_020499865
KXX04_006223,PAXM_swissprot,610.4,51,GCA_020499865
KXX04_004727,PAXM_swissprot,599.6,51,GCA_020499865
KXX04_004729,PAXG_swissprot,537.1,51,GCA_020499865
KXX04_003751,PAXG_swissprot,511.8,51,GCA_020499865
KXX04_000067,PAXB_swissprot,293.7,51,GCA_020499865
FRC12_010409,PAXG_swissprot,414.3,51,GCA_019623705
C1645_795719,PAXG_swissprot,478.0,51,GCA_003550305
NW759_006350,PAXG_swissprot,540.8,51,GCA_027945525
E4U32_002005,PAXM_swissprot,557.5,51,GCA_018360325
E4U32_008247,PAXG_swissprot,514.6,51,GCA_018360325
E4U32_002008,PAXB_swissprot,342.3,51,GCA_018360325
E4U32_003984,PAXB_swissprot,331.4,51,GCA_018360325
H107_04257,PAXG_swissprot,500.6,51,GCA_000616985
PV04_03921,PAXG_swissprot,516.4,51,GCA_000835435
HCEG_08187,PAXG_swissprot,507.7,51,GCA_000151005
BUE80_DR007271,PAXG_swissprot,520.5,51,GCA_002317995
BUE80_DR007699,PAXG_swissprot,520.3,51,GCA_002317995
HBI78_086850,PAXG_swissprot,470.5,51,GCA_020572995
Z519_06896,PAXG_swissprot,507.5,51,GCA_000835475
Z517_05803,PAXG_swissprot,512.9,51,GCA_000835455
DDE82_005059,PAXG_swissprot,453.2,51,GCA_003268315
diail_12036,PAXG_swissprot,478.6,51,GCA_023242295
diail_10008,PAXG_swissprot,441.9,51,GCA_023242295
KXX59_001818,PAXM_swissprot,610.2,51,GCA_020499475
KXX59_001941,PAXM_swissprot,600.5,51,GCA_020499475
KXX59_001943,PAXG_swissprot,539.2,51,GCA_020499475
KXX59_005332,PAXG_swissprot,511.8,51,GCA_020499475
KXX59_006107,PAXB_swissprot,297.9,51,GCA_020499475
HRR88_008197,PAXG_swissprot,513.3,51,GCA_028027435
C360_05778,PAXG_swissprot,413.8,51,GCA_002222335
HBH80_074810,PAXG_swissprot,470.5,51,GCA_020571575
E4U15_002518,PAXM_swissprot,560.2,51,GCA_018360435
E4U15_003419,PAXG_swissprot,515.3,51,GCA_018360435
E4U15_002515,PAXB_swissprot,343.5,51,GCA_018360435
E4U15_004835,PAXB_swissprot,337.7,51,GCA_018360435
HBI20_104640,PAXG_swissprot,470.5,51,GCA_020575955
BO87DRAFT_313855,PAXC_swissprot,569.8,51,GCA_003184625
BO87DRAFT_459196,PAXC_swissprot,560.9,51,GCA_003184625
BO87DRAFT_308524,PAXM_swissprot,667.8,51,GCA_003184625
BO87DRAFT_313766,PAXM_swissprot,651.8,51,GCA_003184625
BO87DRAFT_313773,PAXG_swissprot,531.8,51,GCA_003184625
BO87DRAFT_379935,PAXG_swissprot,516.4,51,GCA_003184625
BO87DRAFT_401471,PAXB_swissprot,358.9,51,GCA_003184625
BO87DRAFT_57449,PAXB_swissprot,314.9,51,GCA_003184625
EAF02_002546,PAXM_swissprot,481.2,51,GCA_014898435
EAF02_005556,PAXG_swissprot,535.5,51,GCA_014898435
DTO046C5_4661,PAXC_swissprot,615.8,51,GCA_023141155
DTO046C5_1346,PAXM_swissprot,711.0,51,GCA_023141155
DTO046C5_4659,PAXM_swissprot,648.0,51,GCA_023141155
DTO046C5_4658,PAXG_swissprot,518.4,51,GCA_023141155
DTO046C5_4364,PAXG_swissprot,500.2,51,GCA_023141155
DTO046C5_4660,PAXB_swissprot,398.0,51,GCA_023141155
M1814_005500,PAXG_swissprot,502.1,51,GCA_026055935
MW887_004808,PAXM_swissprot,681.2,51,GCA_026184555
MW887_001187,PAXM_swissprot,497.6,51,GCA_026184555
MW887_008319,PAXG_swissprot,513.5,51,GCA_026184555
BT63DRAFT_448430,PAXG_swissprot,459.5,51,GCA_010405405
F4804DRAFT_306203,PAXG_swissprot,535.6,69,GCA_022578535
CDV56_105272,PAXM_swissprot,651.3,69,GCA_002237265
CDV56_106347,PAXM_swissprot,643.4,69,GCA_002237265
CDV56_104046,PAXG_swissprot,516.7,69,GCA_002237265
CDV56_105107,PAXG_swissprot,511.9,69,GCA_002237265
CDV56_106475,PAXB_swissprot,300.2,69,GCA_002237265
KXW25_001695,PAXM_swissprot,610.2,69,GCA_020502165
KXW25_003086,PAXM_swissprot,590.3,69,GCA_020502165
KXW25_005523,PAXG_swissprot,537.0,69,GCA_020502165
KXW25_002612,PAXG_swissprot,511.8,69,GCA_020502165
KXW25_000880,PAXB_swissprot,293.9,69,GCA_020502165
FocnCong_v006876,PAXG_swissprot,539.2,69,GCA_018894095
FSARC_14424,PAXG_swissprot,536.7,69,GCA_013266185
KXX02_002205,PAXM_swissprot,646.5,69,GCA_020502985
KXX02_001957,PAXM_swissprot,610.4,69,GCA_020502985
KXX02_002203,PAXG_swissprot,539.3,69,GCA_020502985
KXX02_007257,PAXG_swissprot,511.8,69,GCA_020502985
KXX02_007011,PAXB_swissprot,297.9,69,GCA_020502985
A0O28_0024410,PAXG_swissprot,519.9,69,GCA_002022785
KC335_g9312,PAXG_swissprot,455.0,69,GCA_024761515
MCOR15_011335,PAXG_swissprot,524.2,69,GCA_024704315
LIPSTDRAFT_1857,PAXG_swissprot,467.3,69,GCA_001661325
BGZ99_002524,PAXG_swissprot,453.6,69,GCA_016097935
HBH50_154590,PAXG_swissprot,470.5,69,GCA_020568635
BELL_0641g00010,PAXG_swissprot,535.1,69,GCA_004786205
K452DRAFT_360926,PAXG_swissprot,484.7,69,GCA_010093885
J4E82_003690,PAXG_swissprot,469.8,69,GCA_024291825
KC316_g6299,PAXG_swissprot,450.5,69,GCA_024761825
KC316_g20438,PAXG_swissprot,434.2,69,GCA_024761825
ColTof4_00810,PAXG_swissprot,529.5,69,GCA_022836575
V499_04692,PAXM_swissprot,478.5,69,GCA_000750895
V499_03885,PAXG_swissprot,458.0,69,GCA_000750895
F4779DRAFT_580132,PAXG_swissprot,536.2,69,GCA_022376535
F4779DRAFT_581916,PAXG_swissprot,471.8,69,GCA_022376535
HBI55_078870,PAXG_swissprot,470.5,69,GCA_020581155
KCU61_g5934,PAXG_swissprot,514.5,69,GCA_019924415
BJV82DRAFT_618375,PAXG_swissprot,467.7,69,GCA_025266875
BJV82DRAFT_598634,PAXG_swissprot,453.4,69,GCA_025266875
CEP52_014532,PAXG_swissprot,540.5,69,GCA_003946995
F4809DRAFT_647394,PAXG_swissprot,531.5,69,GCA_022478735
PSALAMII_LOCUS6515,PAXM_swissprot,498.6,69,GCA_911197305
PSALAMII_LOCUS1571,PAXG_swissprot,508.0,69,GCA_911197305
KXX32_008782,PAXM_swissprot,646.1,69,GCA_020499035
KXX32_008432,PAXM_swissprot,638.3,69,GCA_020499035
KXX32_004316,PAXM_swissprot,610.2,69,GCA_020499035
KXX32_008784,PAXG_swissprot,539.3,69,GCA_020499035
KXX32_001114,PAXG_swissprot,511.8,69,GCA_020499035
KXX32_008433,PAXB_swissprot,297.9,69,GCA_020499035
CC77DRAFT_1038810,PAXG_swissprot,469.8,69,GCA_001642055
TWF128_004455,PAXG_swissprot,489.5,69,GCA_011066745
AWRI4619_LOCUS9706,PAXG_swissprot,514.4,69,GCA_903819635
V495_03929,PAXM_swissprot,484.3,69,GCA_000750795
T310_6449,PAXG_swissprot,531.1,69,GCA_000968595
HRR83_008963,PAXG_swissprot,513.3,69,GCA_028028135
AA0112_g1257,PAXG_swissprot,469.9,69,GCA_004155955
P171DRAFT_161355,PAXG_swissprot,457.8,69,GCA_010093485
G6F21_000699,PAXG_swissprot,458.3,69,GCA_011801385
G6F29_008353,PAXG_swissprot,458.3,69,GCA_011952175
GGH15_000212,PAXG_swissprot,430.4,69,GCA_027577375
H110_04134,PAXG_swissprot,500.6,69,GCA_000616905
MCOR01_007325,PAXG_swissprot,524.2,69,GCA_021442365
FEQUK3_LOCUS5089,PAXG_swissprot,540.3,69,GCA_910393935
C345_05136,PAXG_swissprot,413.8,69,GCA_002222375
CU098_013924,PAXG_swissprot,456.1,69,GCA_003325415
HBI22_131700,PAXG_swissprot,470.5,69,GCA_020575615
TRIVIDRAFT_229633,PAXG_swissprot,523.5,69,GCA_000170995
KXV65_008901,PAXM_swissprot,646.1,69,GCA_020500285
KXV65_001688,PAXM_swissprot,638.3,69,GCA_020500285
KXV65_005177,PAXM_swissprot,610.6,69,GCA_020500285
KXV65_008899,PAXG_swissprot,539.3,69,GCA_020500285
KXV65_003686,PAXG_swissprot,511.8,69,GCA_020500285
KXV65_001689,PAXB_swissprot,297.9,69,GCA_020500285
KXW74_001314,PAXM_swissprot,610.2,69,GCA_020503195
KXW74_003120,PAXM_swissprot,598.8,69,GCA_020503195
KXW74_007605,PAXM_swissprot,546.3,69,GCA_020503195
KXW74_003122,PAXG_swissprot,539.2,69,GCA_020503195
KXW74_005363,PAXG_swissprot,511.8,69,GCA_020503195
KXW74_007604,PAXB_swissprot,297.9,69,GCA_020503195
FSPOR_2743,PAXG_swissprot,539.0,69,GCA_003012315
VHUM_02908,PAXG_swissprot,426.1,69,GCA_008065275
DFQ26_006046,PAXG_swissprot,418.4,69,GCA_015502565
GX50_06542,PAXG_swissprot,509.1,69,GCA_002572855
CEP16990.1,PAXG_swissprot,475.3,69,GCA_000938895
CEP17393.1,PAXG_swissprot,448.7,69,GCA_000938895
CC80DRAFT_469738,PAXG_swissprot,462.3,69,GCA_010015675
CC80DRAFT_512646,PAXG_swissprot,437.9,69,GCA_010015675
VC83_03032,PAXG_swissprot,451.9,69,GCA_001641265
LOZ08_001589,PAXM_swissprot,526.9,69,GCA_022832085
LOZ08_006824,PAXG_swissprot,511.4,69,GCA_022832085
EV176_000054,PAXG_swissprot,429.7,69,GCA_027577615
ANO14919_105450,PAXG_swissprot,516.9,69,GCA_002003505
ANO14919_051690,PAXG_swissprot,479.3,69,GCA_002003505
E4T39_01992,PAXG_swissprot,508.9,69,GCA_024244335
BQ2448_715,PAXG_swissprot,442.7,69,GCA_900096595
BKA63DRAFT_518816,PAXM_swissprot,488.0,69,GCA_020744225
BKA63DRAFT_521940,PAXG_swissprot,465.8,69,GCA_020744225
BKA63DRAFT_589509,PAXG_swissprot,442.0,69,GCA_020744225
LOZ48_005369,PAXM_swissprot,509.1,69,GCA_022830275
LOZ48_005855,PAXG_swissprot,511.4,69,GCA_022830275
BBP40_000654,PAXM_swissprot,616.3,69,GCA_001696595
BBP40_009884,PAXM_swissprot,608.2,69,GCA_001696595
BBP40_001367,PAXM_swissprot,497.7,69,GCA_001696595
BBP40_000072,PAXG_swissprot,515.5,69,GCA_001696595
BGZ97_005731,PAXG_swissprot,455.9,69,GCA_016097865
EC991_006683,PAXG_swissprot,459.1,69,GCA_015847235
HBH47_174910,PAXG_swissprot,470.5,69,GCA_020568775
KCU95_g19233,PAXG_swissprot,516.8,69,GCA_019924255
KCU95_g19236,PAXG_swissprot,514.5,69,GCA_019924255
KXV26_001782,PAXM_swissprot,646.9,69,GCA_020500865
KXV26_006288,PAXM_swissprot,637.8,69,GCA_020500865
KXV26_007511,PAXM_swissprot,610.2,69,GCA_020500865
KXV26_001780,PAXG_swissprot,539.2,69,GCA_020500865
KXV26_005664,PAXG_swissprot,511.8,69,GCA_020500865
KXV26_006289,PAXB_swissprot,297.9,69,GCA_020500865
NW759_006350,PAXG_swissprot,540.8,69,GCA_027945525
KD926_006293,PAXC_swissprot,583.1,69,GCA_023601865
KD926_004106,PAXC_swissprot,555.1,69,GCA_023601865
KD926_004107,PAXM_swissprot,673.3,69,GCA_023601865
KD926_000104,PAXM_swissprot,586.3,69,GCA_023601865
KD926_004735,PAXM_swissprot,498.7,69,GCA_023601865
KD926_006294,PAXG_swissprot,503.2,69,GCA_023601865
KD926_010230,PAXG_swissprot,493.2,69,GCA_023601865
KCV03_g4105,PAXG_swissprot,514.5,69,GCA_019924825
LOZ49_004090,PAXM_swissprot,526.9,69,GCA_022830215
LOZ49_006654,PAXG_swissprot,511.4,69,GCA_022830215
BDV33DRAFT_190037,PAXC_swissprot,642.5,87,GCA_009176405
BDV33DRAFT_190036,PAXM_swissprot,697.4,87,GCA_009176405
BDV33DRAFT_194432,PAXM_swissprot,610.7,87,GCA_009176405
BDV33DRAFT_227738,PAXM_swissprot,492.2,87,GCA_009176405
BDV33DRAFT_200480,PAXG_swissprot,521.3,87,GCA_009176405
BDV33DRAFT_29272,PAXG_swissprot,514.1,87,GCA_009176405
BDV33DRAFT_50944,PAXG_swissprot,495.8,87,GCA_009176405
BDV33DRAFT_203930,PAXB_swissprot,422.7,87,GCA_009176405
HBH52_100210,PAXG_swissprot,470.5,87,GCA_020568095
F9C07_9323,PAXC_swissprot,616.1,87,GCA_009017415
F9C07_1723127,PAXM_swissprot,713.6,87,GCA_009017415
F9C07_5225,PAXM_swissprot,614.0,87,GCA_009017415
F9C07_2145670,PAXM_swissprot,506.3,87,GCA_009017415
F9C07_3716,PAXG_swissprot,515.3,87,GCA_009017415
F9C07_4242,PAXG_swissprot,493.2,87,GCA_009017415
F9C07_8749,PAXG_swissprot,479.7,87,GCA_009017415
F9C07_5878,PAXB_swissprot,427.8,87,GCA_009017415
KXX11_000665,PAXM_swissprot,646.9,87,GCA_020498755
KXX11_002481,PAXM_swissprot,635.2,87,GCA_020498755
KXX11_001204,PAXM_swissprot,610.4,87,GCA_020498755
KXX11_000663,PAXG_swissprot,539.2,87,GCA_020498755
KXX11_007284,PAXG_swissprot,511.8,87,GCA_020498755
KXX11_002482,PAXB_swissprot,293.7,87,GCA_020498755
EXX96DRAFT_530389,PAXG_swissprot,448.3,87,GCA_025766325
EXX96DRAFT_555011,PAXG_swissprot,448.1,87,GCA_025766325
E4U41_000303,PAXM_swissprot,578.9,87,GCA_018360365
E4U41_003998,PAXG_swissprot,513.9,87,GCA_018360365
E4U41_001906,PAXG_swissprot,508.7,87,GCA_018360365
E4U41_001905,PAXB_swissprot,312.5,87,GCA_018360365
VD0003_g2975,PAXG_swissprot,524.6,87,GCA_002893025
MMC30_000467,PAXM_swissprot,671.4,87,GCA_022813945
MMC30_000461,PAXG_swissprot,485.7,87,GCA_022813945
MMC30_000466,PAXB_swissprot,386.1,87,GCA_022813945
CNBH0100,PAXG_swissprot,411.7,87,GCA_000149385
CP532_3105,PAXM_swissprot,564.7,87,GCA_003339455
CP532_5879,PAXM_swissprot,511.6,87,GCA_003339455
CP532_3104,PAXG_swissprot,507.4,87,GCA_003339455
CP532_2736,PAXG_swissprot,502.9,87,GCA_003339455
CP532_3092,PAXB_swissprot,373.2,87,GCA_003339455
HBH97_109430,PAXG_swissprot,470.5,87,GCA_020570355
H634G_09741,PAXM_swissprot,608.2,87,GCA_000426965
H634G_08383,PAXG_swissprot,548.1,87,GCA_000426965
H634G_10082,PAXG_swissprot,532.9,87,GCA_000426965
H634G_08714,PAXG_swissprot,524.7,87,GCA_000426965
H634G_08384,PAXB_swissprot,437.5,87,GCA_000426965
H634G_10081,PAXB_swissprot,384.6,87,GCA_000426965
HBI45_133880,PAXG_swissprot,470.5,87,GCA_020575405
ASPCADRAFT_394399,PAXC_swissprot,561.6,87,GCA_001990825
ASPCADRAFT_41607,PAXM_swissprot,607.7,87,GCA_001990825
ASPCADRAFT_180050,PAXM_swissprot,480.4,87,GCA_001990825
ASPCADRAFT_401731,PAXG_swissprot,519.1,87,GCA_001990825
ASPCADRAFT_400705,PAXG_swissprot,419.3,87,GCA_001990825
ASPCADRAFT_41863,PAXB_swissprot,279.1,87,GCA_001990825
LOZ01_004716,PAXM_swissprot,528.6,87,GCA_022831625
LOZ01_005742,PAXG_swissprot,511.4,87,GCA_022831625
DTO039G3_5058,PAXC_swissprot,615.8,87,GCA_023141145
DTO039G3_2075,PAXM_swissprot,711.0,87,GCA_023141145
DTO039G3_5060,PAXM_swissprot,647.3,87,GCA_023141145
DTO039G3_5061,PAXG_swissprot,518.4,87,GCA_023141145
DTO039G3_4731,PAXG_swissprot,501.6,87,GCA_023141145
DTO039G3_5059,PAXB_swissprot,398.0,87,GCA_023141145
OAory_01066610,PAXG_swissprot,617.5,87,GCA_002007945
OAory_01066600,PAXM_swissprot,714.7,87,GCA_002007945
OAory_01087840,PAXM_swissprot,611.1,87,GCA_002007945
OAory_01093020,PAXM_swissprot,506.9,87,GCA_002007945
OAory_01077630,PAXG_swissprot,515.3,87,GCA_002007945
OAory_01023330,PAXG_swissprot,493.2,87,GCA_002007945
OAory_01071540,PAXG_swissprot,480.2,87,GCA_002007945
OAory_01093460,PAXB_swissprot,408.4,87,GCA_002007945
KCU78_g19510,PAXG_swissprot,515.0,87,GCA_019924555
KCU78_g19477,PAXG_swissprot,514.5,87,GCA_019924555
HBH43_090020,PAXG_swissprot,470.9,87,GCA_020569145
BO87DRAFT_313855,PAXC_swissprot,569.8,87,GCA_003184625
BO87DRAFT_459196,PAXC_swissprot,560.9,87,GCA_003184625
BO87DRAFT_308524,PAXM_swissprot,667.8,87,GCA_003184625
BO87DRAFT_313766,PAXM_swissprot,651.8,87,GCA_003184625
BO87DRAFT_313773,PAXG_swissprot,531.8,87,GCA_003184625
BO87DRAFT_379935,PAXG_swissprot,516.4,87,GCA_003184625
BO87DRAFT_401471,PAXB_swissprot,358.9,87,GCA_003184625
BO87DRAFT_57449,PAXB_swissprot,314.9,87,GCA_003184625
HYE67_010879,PAXG_swissprot,536.0,87,GCA_016952355
HDU86_002090,PAXG_swissprot,445.1,87,GCA_027602005
KXW95_009304,PAXM_swissprot,646.1,87,GCA_020499695
KXW95_008708,PAXM_swissprot,638.3,87,GCA_020499695
KXW95_004756,PAXM_swissprot,610.2,87,GCA_020499695
KXW95_009306,PAXG_swissprot,537.1,87,GCA_020499695
KXW95_001317,PAXG_swissprot,511.8,87,GCA_020499695
KXW95_008707,PAXB_swissprot,297.9,87,GCA_020499695
DTO027I6_5577,PAXC_swissprot,615.8,87,GCA_023141165
DTO027I6_2454,PAXM_swissprot,711.0,87,GCA_023141165
DTO027I6_5579,PAXM_swissprot,647.3,87,GCA_023141165
DTO027I6_5580,PAXG_swissprot,518.4,87,GCA_023141165
DTO027I6_1352,PAXG_swissprot,501.6,87,GCA_023141165
DTO027I6_5578,PAXB_swissprot,398.0,87,GCA_023141165
H0G86_004615,PAXG_swissprot,519.9,87,GCA_019565615
AOCH_003353,PAXC_swissprot,513.3,87,GCA_000986665
AOCH_003355,PAXM_swissprot,656.4,87,GCA_000986665
AOCH_006331,PAXG_swissprot,511.1,87,GCA_000986665
HYQ46_004087,PAXG_swissprot,453.9,87,GCA_018994105
CBS147321_2449,PAXC_swissprot,655.3,87,GCA_023134265
CBS147321_5479,PAXC_swissprot,562.9,87,GCA_023134265
CBS147321_5478,PAXM_swissprot,679.3,87,GCA_023134265
CBS147321_4610,PAXM_swissprot,511.7,87,GCA_023134265
CBS147321_9447,PAXG_swissprot,514.6,87,GCA_023134265
UHOR_06961,PAXG_swissprot,411.9,87,GCA_000286035
E4U56_002573,PAXM_swissprot,557.2,87,GCA_018360175
