Accession,Hit,Score,Database,Assembly
DTO027I6_5578,cur_B_accs,405.9,87,GCA_023141165
DTO027I6_5579,cur_M_accs,703.5,87,GCA_023141165
DTO027I6_5580,cur_G_accs,558.7,87,GCA_023141165
CBS147321_2449,cur_G_accs,643.6,87,GCA_023134265
CBS147321_5479,cur_C_accs,534.4,87,GCA_023134265
CBS147321_5478,cur_M_accs,673.7,87,GCA_023134265
HYE67_010879,cur_G_accs,464.0,87,GCA_016952355
DTO039G3_5058,cur_C_accs,571.3,87,GCA_023141145
DTO039G3_5059,cur_B_accs,405.9,87,GCA_023141145
DTO039G3_5060,cur_M_accs,703.5,87,GCA_023141145
DTO039G3_5061,cur_G_accs,558.7,87,GCA_023141145
OAory_01066610,cur_G_accs,650.1,87,GCA_002007945
OAory_01093460,cur_B_accs,423.6,87,GCA_002007945
OAory_01066600,cur_M_accs,766.7,87,GCA_002007945
OAory_01023330,cur_G_accs,487.7,87,GCA_002007945
OAory_01071540,cur_G_accs,486.6,87,GCA_002007945
BO87DRAFT_459196,cur_C_accs,532.9,87,GCA_003184625
BO87DRAFT_313855,cur_C_accs,532.5,87,GCA_003184625
BO87DRAFT_401471,cur_B_accs,355.6,87,GCA_003184625
BO87DRAFT_308524,cur_M_accs,672.2,87,GCA_003184625
BO87DRAFT_313766,cur_M_accs,645.3,87,GCA_003184625
BO87DRAFT_313773,cur_G_accs,545.3,87,GCA_003184625
AtWU_03811,cur_C_accs,533.3,87,GCA_013340325
AtWU_06561,cur_C_accs,528.1,87,GCA_013340325
AtWU_06559,cur_M_accs,672.1,87,GCA_013340325
AtWU_03812,cur_G_accs,536.8,87,GCA_013340325
GQ602_004807,cur_C_accs,463.4,87,GCA_012980515
GQ602_004808,cur_B_accs,421.1,87,GCA_012980515
GQ602_004805,cur_M_accs,575.5,87,GCA_012980515
E4U13_005181,cur_C_accs,494.3,87,GCA_018360465
E4U13_005182,cur_B_accs,371.8,87,GCA_018360465
E4U13_005183,cur_B_accs,362.1,87,GCA_018360465
E4U13_005563,cur_B_accs,350.7,87,GCA_018360465
E4U13_005179,cur_M_accs,647.3,87,GCA_018360465
KXV74_008622,cur_G_accs,522.9,87,GCA_020500565
BO71DRAFT_456637,cur_C_accs,527.1,87,GCA_003184645
BO71DRAFT_329378,cur_B_accs,338.2,87,GCA_003184645
BO71DRAFT_456636,cur_M_accs,669.1,87,GCA_003184645
PEGY_LOCUS4023,cur_C_accs,563.7,87,GCA_911456345
PEGY_LOCUS8527,cur_B_accs,339.2,87,GCA_911456345
PEGY_LOCUS4025,cur_M_accs,702.1,87,GCA_911456345
PEGY_LOCUS4026,cur_G_accs,563.1,87,GCA_911456345
PEGY_LOCUS8616,cur_G_accs,475.3,87,GCA_911456345
E4U56_002571,cur_C_accs,493.4,87,GCA_018360175
E4U56_002570,cur_B_accs,371.4,87,GCA_018360175
E4U56_005907,cur_B_accs,348.9,87,GCA_018360175
E4U56_002573,cur_M_accs,646.3,87,GCA_018360175
RJ55_03678,cur_C_accs,482.7,63,GCA_001618945
RJ55_03677,cur_B_accs,420.2,63,GCA_001618945
RJ55_03676,cur_M_accs,610.8,63,GCA_001618945
AbraIFM66950_002527,cur_C_accs,534.6,63,GCA_027924045
AbraIFM66950_000453,cur_C_accs,532.6,63,GCA_027924045
AbraIFM66950_000205,cur_B_accs,354.5,63,GCA_027924045
PCAMFM013_S002g001065,cur_C_accs,571.2,63,GCA_000513335
PCAMFM013_S002g001066,cur_B_accs,410.1,63,GCA_000513335
PCAMFM013_S002g001067,cur_M_accs,712.5,63,GCA_000513335
PCAMFM013_S002g000939,cur_G_accs,483.9,63,GCA_000513335
CP533_1105,cur_C_accs,481.6,63,GCA_003339415
CP533_1111,cur_B_accs,416.1,63,GCA_003339415
CP533_1108,cur_M_accs,635.4,63,GCA_003339415
E4U38_003658,cur_C_accs,494.6,63,GCA_018360605
E4U38_003659,cur_B_accs,377.1,63,GCA_018360605
E4U38_003656,cur_M_accs,659.2,63,GCA_018360605
COH20_006548,cur_C_accs,564.7,63,GCA_002456175
COH20_011060,cur_B_accs,443.8,63,GCA_002456175
COH20_006549,cur_M_accs,746.1,63,GCA_002456175
COH20_006547,cur_G_accs,587.2,63,GCA_002456175
COH20_004346,cur_G_accs,488.4,63,GCA_002456175
COH20_001809,cur_G_accs,483.9,63,GCA_002456175
E4U32_002007,cur_C_accs,494.0,63,GCA_018360325
E4U32_002008,cur_B_accs,368.9,63,GCA_018360325
E4U32_003984,cur_B_accs,353.9,63,GCA_018360325
E4U32_002005,cur_M_accs,646.2,63,GCA_018360325
ASPTUDRAFT_54447,cur_G_accs,652.4,63,GCA_001890745
ASPTUDRAFT_686361,cur_C_accs,534.0,63,GCA_001890745
ASPTUDRAFT_174067,cur_B_accs,354.3,63,GCA_001890745
ASPTUDRAFT_173097,cur_M_accs,672.1,63,GCA_001890745
ASPTUDRAFT_925491,cur_M_accs,640.3,63,GCA_001890745
PENSOL_c084G03039,cur_C_accs,576.0,63,GCA_002072235
PENSOL_c084G06667,cur_B_accs,408.0,63,GCA_002072235
PENSOL_c084G00117,cur_M_accs,680.6,63,GCA_002072235
PENSOL_c019G04491,cur_G_accs,481.5,63,GCA_002072235
BDV35DRAFT_399982,cur_G_accs,656.7,63,GCA_009176375
BDV35DRAFT_162171,cur_B_accs,443.8,63,GCA_009176375
BDV35DRAFT_399983,cur_M_accs,732.3,63,GCA_009176375
BDV35DRAFT_399454,cur_G_accs,486.0,63,GCA_009176375
AFCA_008420,cur_C_accs,569.1,63,GCA_014784225
AFCA_011764,cur_B_accs,443.8,63,GCA_014784225
AFCA_008419,cur_M_accs,766.4,63,GCA_014784225
AFCA_008421,cur_G_accs,582.2,63,GCA_014784225
AFCA_006624,cur_G_accs,487.4,63,GCA_014784225
AFCA_005497,cur_G_accs,483.9,63,GCA_014784225
MW887_004808,cur_M_accs,619.3,63,GCA_026184555
F5884DRAFT_674480,cur_G_accs,467.9,63,GCA_021399445
AOCH_003353,cur_C_accs,484.5,63,GCA_000986665
AOCH_003355,cur_M_accs,651.3,63,GCA_000986665
DTO027I6_5577,cur_C_accs,571.3,63,GCA_023141165
DTO027I6_5578,cur_B_accs,405.9,63,GCA_023141165
DTO027I6_5579,cur_M_accs,703.5,63,GCA_023141165
DTO027I6_5580,cur_G_accs,558.7,63,GCA_023141165
ETB97_003557,cur_C_accs,545.3,63,GCA_013421405
ETB97_011515,cur_B_accs,453.8,63,GCA_013421405
ETB97_003558,cur_B_accs,410.8,63,GCA_013421405
ETB97_011514,cur_M_accs,733.6,63,GCA_013421405
ETB97_011801,cur_G_accs,567.8,63,GCA_013421405
ETB97_003556,cur_G_accs,559.4,63,GCA_013421405
CBS147339_2935,cur_C_accs,571.3,63,GCA_023137995
CBS147339_2936,cur_B_accs,405.9,63,GCA_023137995
CBS147339_2937,cur_M_accs,703.5,63,GCA_023137995
CBS147339_2938,cur_G_accs,558.7,63,GCA_023137995
PCG10_003969,cur_C_accs,619.1,63,GCA_014621375
PCG10_003968,cur_B_accs,471.0,63,GCA_014621375
AtubIFM61612_007172,cur_C_accs,533.4,63,GCA_027923925
AtubIFM61612_000060,cur_C_accs,533.3,63,GCA_027923925
AtubIFM61612_007170,cur_M_accs,673.4,63,GCA_027923925
AtubIFM61612_000061,cur_G_accs,540.0,63,GCA_027923925
BO79DRAFT_231995,cur_G_accs,651.7,63,GCA_003184835
BO79DRAFT_273526,cur_C_accs,531.3,63,GCA_003184835
BO79DRAFT_273529,cur_M_accs,672.2,63,GCA_003184835
BO79DRAFT_157176,cur_M_accs,641.3,63,GCA_003184835
IFM62136_03489,cur_M_accs,584.0,63,GCA_010724915
IFM62136_03488,cur_G_accs,513.5,63,GCA_010724915
IFM62136_02886,cur_G_accs,480.0,63,GCA_010724915
E4U28_007071,cur_C_accs,494.8,63,GCA_018360565
E4U28_007072,cur_B_accs,386.0,63,GCA_018360565
E4U28_007069,cur_M_accs,660.4,63,GCA_018360565
LCP9604111_1715,cur_C_accs,571.3,63,GCA_015533775
LCP9604111_1716,cur_B_accs,405.9,63,GCA_015533775
LCP9604111_1717,cur_M_accs,703.5,63,GCA_015533775
LCP9604111_1718,cur_G_accs,558.7,63,GCA_015533775
E4U58_007321,cur_C_accs,496.3,63,GCA_018360075
E4U58_007322,cur_B_accs,366.5,63,GCA_018360075
E4U58_007320,cur_M_accs,658.4,63,GCA_018360075
CNMCM8927_007421,cur_M_accs,580.8,63,GCA_012656335
CNMCM8927_007420,cur_G_accs,523.0,63,GCA_012656335
CNMCM8927_005673,cur_G_accs,479.3,63,GCA_012656335
CNMCM5878_001043,cur_C_accs,568.6,63,GCA_012656325
CNMCM5878_001045,cur_M_accs,650.1,63,GCA_012656325
CNMCM5878_003251,cur_M_accs,587.1,63,GCA_012656325
CNMCM5878_003252,cur_G_accs,524.5,63,GCA_012656325
FCOIX_2122,cur_G_accs,463.5,63,GCA_013781345
BP01DRAFT_399037,cur_C_accs,518.3,63,GCA_003184585
BP01DRAFT_399029,cur_M_accs,645.8,63,GCA_003184585
KXV98_002874,cur_M_accs,580.0,63,GCA_020501005
KXV98_009910,cur_G_accs,524.4,63,GCA_020501005
FGRAMPH1_01T15653,cur_G_accs,496.6,63,GCA_900044135
FGRAMPH1_01T07277,cur_G_accs,464.2,63,GCA_900044135
BO97DRAFT_455855,cur_C_accs,534.3,63,GCA_003184865
BO97DRAFT_451130,cur_B_accs,429.1,63,GCA_003184865
BO97DRAFT_455851,cur_M_accs,658.9,63,GCA_003184865
BO97DRAFT_451737,cur_G_accs,481.8,63,GCA_003184865
BO96DRAFT_435521,cur_G_accs,647.6,63,GCA_003184595
BO96DRAFT_393159,cur_C_accs,534.4,63,GCA_003184595
BO96DRAFT_337144,cur_M_accs,673.7,63,GCA_003184595
M752DRAFT_222013,cur_C_accs,535.6,63,GCA_003344505
M752DRAFT_86756,cur_C_accs,534.4,63,GCA_003344505
M752DRAFT_258111,cur_M_accs,673.7,63,GCA_003344505
M752DRAFT_222068,cur_G_accs,561.5,63,GCA_003344505
CBS147352_5482,cur_G_accs,643.6,63,GCA_023137735
CBS147352_9113,cur_C_accs,534.4,63,GCA_023137735
CBS147352_9112,cur_M_accs,673.7,63,GCA_023137735
PROQFM164_S01g002049,cur_C_accs,571.3,63,GCA_000513255
PROQFM164_S01g002050,cur_B_accs,405.9,63,GCA_000513255
PROQFM164_S01g002051,cur_M_accs,703.5,63,GCA_000513255
PROQFM164_S01g002052,cur_G_accs,560.0,63,GCA_000513255
MMC24_002459,cur_G_accs,470.8,63,GCA_022814235
LCP963914a_4721,cur_C_accs,565.3,63,GCA_023065375
LCP963914a_4722,cur_B_accs,404.9,63,GCA_023065375
LCP963914a_4723,cur_M_accs,704.4,63,GCA_023065375
LCP963914a_4724,cur_G_accs,558.7,63,GCA_023065375
ANOM_004116,cur_C_accs,558.0,63,GCA_001204775
ANOM_006464,cur_B_accs,419.4,63,GCA_001204775
ANOM_004117,cur_M_accs,730.0,63,GCA_001204775
ANOM_004115,cur_G_accs,572.3,63,GCA_001204775
ANOM_011570,cur_G_accs,467.2,63,GCA_001204775
ANOM_009669,cur_G_accs,461.2,63,GCA_001204775
KXV22_001055,cur_G_accs,524.3,63,GCA_020503795
KXX03_001453,cur_M_accs,580.0,63,GCA_020500355
KXX03_001455,cur_G_accs,524.4,63,GCA_020500355
CNMCM6936_002422,cur_M_accs,582.3,63,GCA_012656455
CNMCM6936_002421,cur_G_accs,513.5,63,GCA_012656455
CNMCM6936_005659,cur_G_accs,479.3,63,GCA_012656455
BcDW1_8414,cur_G_accs,475.6,63,GCA_000349525
CH063_02828,cur_G_accs,499.0,63,GCA_000313795
CH063_11259,cur_G_accs,471.3,63,GCA_000313795
G4B84_008885,cur_G_accs,656.8,63,GCA_014117465
G4B84_010912,cur_B_accs,443.8,63,GCA_014117465
G4B84_008886,cur_M_accs,766.4,63,GCA_014117465
G4B84_004277,cur_G_accs,487.7,63,GCA_014117465
G4B84_008378,cur_G_accs,487.6,63,GCA_014117465
CJF32_00009207,cur_G_accs,472.8,14,GCA_002946385
CNMCM8812_007827,cur_G_accs,524.3,14,GCA_012656165
PNAL_LOCUS6629,cur_C_accs,562.0,14,GCA_911175315
PNAL_LOCUS6628,cur_M_accs,686.0,14,GCA_911175315
PNAL_LOCUS6627,cur_G_accs,552.1,14,GCA_911175315
CH063_02828,cur_G_accs,499.0,14,GCA_000313795
CH063_11259,cur_G_accs,471.3,14,GCA_000313795
KXX68_005610,cur_G_accs,522.9,14,GCA_020499075
KXX22_003001,cur_G_accs,522.9,14,GCA_020498985
AtubIFM57143_007972,cur_C_accs,533.4,14,GCA_027923665
AtubIFM57143_001470,cur_C_accs,533.3,14,GCA_027923665
AtubIFM57143_007974,cur_M_accs,673.4,14,GCA_027923665
AtubIFM57143_001469,cur_G_accs,536.8,14,GCA_027923665
E4U60_000549,cur_C_accs,495.9,14,GCA_018360065
E4U60_000550,cur_B_accs,381.4,14,GCA_018360065
E4U60_000547,cur_M_accs,650.9,14,GCA_018360065
HYFRA_00003240,cur_G_accs,472.8,14,GCA_911649665
AnigIFM49718_004723,cur_C_accs,537.4,14,GCA_027923945
AnigIFM49718_007260,cur_C_accs,533.1,14,GCA_027923945
AnigIFM49718_007259,cur_M_accs,675.2,14,GCA_027923945
AnigIFM49718_004722,cur_G_accs,560.3,14,GCA_027923945
NYO67_6059,cur_C_accs,571.7,14,GCA_027574695
NYO67_5088,cur_B_accs,443.8,14,GCA_027574695
NYO67_6060,cur_M_accs,744.3,14,GCA_027574695
NYO67_6058,cur_G_accs,586.9,14,GCA_027574695
NYO67_5847,cur_G_accs,510.8,14,GCA_027574695
NYO67_2723,cur_G_accs,487.7,14,GCA_027574695
F4824DRAFT_471011,cur_G_accs,461.3,14,GCA_023159155
E4U15_002516,cur_C_accs,495.7,14,GCA_018360435
E4U15_002515,cur_B_accs,369.9,14,GCA_018360435
E4U15_004835,cur_B_accs,359.7,14,GCA_018360435
E4U15_002518,cur_M_accs,643.0,14,GCA_018360435
KXV42_003716,cur_M_accs,580.0,14,GCA_020501445
KXV42_004878,cur_G_accs,524.3,14,GCA_020501445
AnigIFM63309_007808,cur_C_accs,538.5,14,GCA_027923805
AnigIFM63309_006803,cur_C_accs,535.3,14,GCA_027923805
AnigIFM63309_006802,cur_M_accs,676.6,14,GCA_027923805
AnigIFM63309_007807,cur_G_accs,560.5,14,GCA_027923805
M1837_001499,cur_G_accs,471.5,14,GCA_026025825
KXV43_006534,cur_G_accs,517.7,14,GCA_020500275
KXW12_002226,cur_M_accs,581.7,14,GCA_020501375
KXW12_002224,cur_G_accs,524.3,14,GCA_020501375
ATEIFO6365_0007027800,cur_M_accs,610.5,14,GCA_009932835
ATEIFO6365_0009025200,cur_M_accs,593.2,14,GCA_009932835
KXW66_008169,cur_M_accs,580.0,14,GCA_020500765
KXW66_008167,cur_G_accs,522.1,14,GCA_020500765
KXV80_001246,cur_M_accs,580.0,14,GCA_020500205
KXV80_001248,cur_G_accs,522.9,14,GCA_020500205
KXV83_002885,cur_M_accs,580.0,14,GCA_020501185
KXV83_009337,cur_G_accs,522.9,14,GCA_020501185
M1838_000459,cur_G_accs,471.3,14,GCA_026025795
BBP40_009884,cur_M_accs,588.6,14,GCA_001696595
F4781DRAFT_394394,cur_G_accs,461.2,14,GCA_022836615
FOZG_11090,cur_G_accs,465.0,14,GCA_000271705
KJ359_003847,cur_G_accs,469.3,14,GCA_023701735
E4U11_001783,cur_C_accs,494.6,35,GCA_018360535
E4U11_001782,cur_B_accs,377.1,35,GCA_018360535
E4U11_001785,cur_M_accs,659.2,35,GCA_018360535
MANI_011024,cur_C_accs,496.6,35,GCA_000739145
MANI_011011,cur_B_accs,424.6,35,GCA_000739145
MANI_011010,cur_G_accs,552.5,35,GCA_000739145
MANI_006355,cur_G_accs,492.2,35,GCA_000739145
IFM47457_04903,cur_M_accs,580.8,35,GCA_010723975
IFM47457_04902,cur_G_accs,523.0,35,GCA_010723975
IFM47457_05448,cur_G_accs,480.9,35,GCA_010723975
BP01DRAFT_399037,cur_C_accs,518.3,35,GCA_003184585
BP01DRAFT_399029,cur_M_accs,645.8,35,GCA_003184585
M752DRAFT_222013,cur_C_accs,535.6,35,GCA_003344505
M752DRAFT_86756,cur_C_accs,534.4,35,GCA_003344505
M752DRAFT_258111,cur_M_accs,673.7,35,GCA_003344505
M752DRAFT_222068,cur_G_accs,561.5,35,GCA_003344505
PHISCL_03299,cur_C_accs,554.4,35,GCA_003589665
PHISCL_03300,cur_G_accs,557.7,35,GCA_003589665
CFD26_104199,cur_C_accs,518.2,35,GCA_002234975
CFD26_104319,cur_M_accs,615.9,35,GCA_002234975
CFD26_100774,cur_M_accs,589.2,35,GCA_002234975
CFD26_100537,cur_G_accs,499.1,35,GCA_002234975
CBS147354_1024,cur_C_accs,571.3,35,GCA_023065465
CBS147354_1023,cur_B_accs,405.9,35,GCA_023065465
CBS147354_1022,cur_M_accs,703.5,35,GCA_023065465
CBS147354_1021,cur_G_accs,557.6,35,GCA_023065465
BO85DRAFT_461841,cur_G_accs,651.7,35,GCA_003184755
BO85DRAFT_304121,cur_C_accs,533.6,35,GCA_003184755
BO85DRAFT_515986,cur_B_accs,351.2,35,GCA_003184755
BO85DRAFT_438617,cur_B_accs,328.3,35,GCA_003184755
BO85DRAFT_372629,cur_M_accs,674.4,35,GCA_003184755
DTO012A1_662,cur_C_accs,571.3,35,GCA_023065685
DTO012A1_661,cur_B_accs,405.9,35,GCA_023065685
DTO012A1_660,cur_M_accs,703.5,35,GCA_023065685
DTO012A1_659,cur_G_accs,558.7,35,GCA_023065685
CNMCM6106_004341,cur_C_accs,525.3,35,GCA_014281935
CNMCM6106_004342,cur_B_accs,401.0,35,GCA_014281935
CNMCM6106_004343,cur_M_accs,666.7,35,GCA_014281935
CNMCM6106_000140,cur_M_accs,594.3,35,GCA_014281935
CNMCM6106_000141,cur_G_accs,499.4,35,GCA_014281935
E5D57_009779,cur_C_accs,492.7,35,GCA_013305495
E5D57_009778,cur_B_accs,424.5,35,GCA_013305495
E5D57_009781,cur_M_accs,641.6,35,GCA_013305495
E5D57_009651,cur_G_accs,492.7,35,GCA_013305495
LCP9604111_1715,cur_C_accs,571.3,35,GCA_015533775
LCP9604111_1716,cur_B_accs,405.9,35,GCA_015533775
LCP9604111_1717,cur_M_accs,703.5,35,GCA_015533775
LCP9604111_1718,cur_G_accs,558.7,35,GCA_015533775
CBS147355_696,cur_C_accs,565.3,35,GCA_023065415
CBS147355_695,cur_B_accs,404.9,35,GCA_023065415
CBS147355_694,cur_M_accs,704.4,35,GCA_023065415
CBS147355_693,cur_G_accs,558.7,35,GCA_023065415
PV08_08626,cur_G_accs,471.6,35,GCA_000836115
ATNIH1004_008532,cur_C_accs,521.4,35,GCA_003426965
ATNIH1004_010662,cur_M_accs,601.5,35,GCA_003426965
ATNIH1004_010661,cur_G_accs,518.5,35,GCA_003426965
ATNIH1004_001548,cur_G_accs,501.0,35,GCA_003426965
COH21_006684,cur_C_accs,564.7,35,GCA_002443215
COH21_011639,cur_B_accs,443.8,35,GCA_002443215
COH21_006683,cur_M_accs,746.1,35,GCA_002443215
COH21_006685,cur_G_accs,587.2,35,GCA_002443215
COH21_007416,cur_G_accs,488.4,35,GCA_002443215
COH21_000372,cur_G_accs,486.6,35,GCA_002443215
IWW34DRAFT_610907,cur_G_accs,464.6,35,GCA_023509805
FTJAE_2068,cur_G_accs,461.2,35,GCA_013396195
E4U40_005091,cur_C_accs,494.3,35,GCA_018360275
E4U40_005092,cur_B_accs,331.4,35,GCA_018360275
E4U40_005089,cur_M_accs,660.0,35,GCA_018360275
FLONG3_168,cur_G_accs,466.6,35,GCA_003012285
DTO012A9_9532,cur_C_accs,571.3,35,GCA_023141235
DTO012A9_9531,cur_B_accs,405.9,35,GCA_023141235
DTO012A9_9530,cur_M_accs,704.4,35,GCA_023141235
DTO012A9_9529,cur_G_accs,558.7,35,GCA_023141235
FOBC_08514,cur_G_accs,465.0,35,GCA_013085055
E4U50_004715,cur_C_accs,492.8,35,GCA_018360755
E4U50_004716,cur_B_accs,380.7,35,GCA_018360755
E4U50_004713,cur_M_accs,660.4,35,GCA_018360755
PV06_06375,cur_G_accs,468.2,35,GCA_000835515
BO94DRAFT_617645,cur_C_accs,537.4,35,GCA_003184525
BO94DRAFT_461844,cur_M_accs,652.0,35,GCA_003184525
F5Y10DRAFT_288434,cur_C_accs,479.4,35,GCA_022578505
F5Y10DRAFT_288437,cur_B_accs,396.0,35,GCA_022578505
F5Y10DRAFT_256224,cur_M_accs,619.8,35,GCA_022578505
F5Y10DRAFT_288438,cur_G_accs,536.2,35,GCA_022578505
F5Y10DRAFT_254643,cur_G_accs,468.9,35,GCA_022578505
CA14_009561,cur_C_accs,569.1,35,GCA_003709025
CA14_011228,cur_B_accs,443.8,35,GCA_003709025
CA14_009562,cur_M_accs,746.1,35,GCA_003709025
CA14_009560,cur_G_accs,582.2,35,GCA_003709025
CA14_012783,cur_G_accs,489.1,35,GCA_003709025
CA14_003211,cur_G_accs,488.4,35,GCA_003709025
E4U36_008021,cur_C_accs,494.6,35,GCA_018360725
E4U36_008022,cur_B_accs,386.7,35,GCA_018360725
E4U36_008019,cur_M_accs,659.2,35,GCA_018360725
Aspvir_009343,cur_C_accs,563.0,35,GCA_018404265
Aspvir_009345,cur_M_accs,637.5,35,GCA_018404265
Aspvir_002402,cur_M_accs,598.8,35,GCA_018404265
Aspvir_002404,cur_G_accs,532.3,35,GCA_018404265
Aspvir_005976,cur_G_accs,500.1,35,GCA_018404265
BP00DRAFT_339843,cur_C_accs,530.1,35,GCA_003184685
BP00DRAFT_343330,cur_B_accs,398.0,35,GCA_003184685
BP00DRAFT_392897,cur_M_accs,607.2,35,GCA_003184685
BDV30DRAFT_229546,cur_G_accs,664.9,35,GCA_009176455
BDV30DRAFT_249465,cur_B_accs,439.4,35,GCA_009176455
BDV30DRAFT_229545,cur_M_accs,731.4,35,GCA_009176455
BDV30DRAFT_251417,cur_G_accs,520.3,35,GCA_009176455
BDV30DRAFT_236169,cur_G_accs,486.7,35,GCA_009176455
AnigIFM56816_011113,cur_C_accs,536.7,35,GCA_027923785
AnigIFM56816_011334,cur_C_accs,532.5,35,GCA_027923785
AnigIFM56816_011332,cur_M_accs,677.2,35,GCA_027923785
AnigIFM56816_011114,cur_G_accs,539.4,35,GCA_027923785
KXX33_003919,cur_M_accs,580.0,35,GCA_020498865
KXX33_005019,cur_G_accs,524.4,35,GCA_020498865
KXX56_001193,cur_M_accs,578.6,35,GCA_020499935
KXX56_001191,cur_G_accs,524.3,35,GCA_020499935
KXX09_002187,cur_M_accs,580.6,35,GCA_020499905
KXX09_002189,cur_G_accs,524.3,35,GCA_020499905
CBS147309_2015,cur_C_accs,565.3,35,GCA_023141315
CBS147309_2014,cur_B_accs,404.9,35,GCA_023141315
CBS147309_2013,cur_M_accs,704.4,35,GCA_023141315
CBS147309_2012,cur_G_accs,558.7,35,GCA_023141315
F5Y04DRAFT_250835,cur_G_accs,466.9,35,GCA_022385585
GQ602_004807,cur_C_accs,463.4,35,GCA_012980515
GQ602_004808,cur_B_accs,421.1,35,GCA_012980515
GQ602_004805,cur_M_accs,575.5,35,GCA_012980515
BO88DRAFT_425112,cur_G_accs,653.4,35,GCA_003184925
BO88DRAFT_456811,cur_C_accs,535.1,35,GCA_003184925
BO88DRAFT_329056,cur_B_accs,357.7,35,GCA_003184925
BO88DRAFT_348350,cur_B_accs,331.2,35,GCA_003184925
BO88DRAFT_446031,cur_M_accs,667.9,35,GCA_003184925
BO88DRAFT_453177,cur_M_accs,637.9,35,GCA_003184925
AKAW_02100,cur_C_accs,536.0,35,GCA_000239835
AKAW_10670,cur_C_accs,534.8,35,GCA_000239835
AKAW_02101,cur_B_accs,329.3,35,GCA_000239835
AKAW_02102,cur_M_accs,672.5,35,GCA_000239835
AKAW_10669,cur_G_accs,497.3,35,GCA_000239835
CFIO01_11987,cur_G_accs,462.3,35,GCA_000582985
AFLA70_36g004820,cur_C_accs,571.5,35,GCA_000952835
AFLA70_24g004750,cur_B_accs,443.8,35,GCA_000952835
AFLA70_36g004811,cur_M_accs,754.4,35,GCA_000952835
AFLA70_36g004830,cur_G_accs,589.3,35,GCA_000952835
AFLA70_143g002552,cur_G_accs,524.9,35,GCA_000952835
AFLA70_50g003560,cur_G_accs,488.5,35,GCA_000952835
DTO027I6_5577,cur_C_accs,571.3,35,GCA_023141165
DTO027I6_5578,cur_B_accs,405.9,35,GCA_023141165
DTO027I6_5579,cur_M_accs,703.5,35,GCA_023141165
DTO027I6_5580,cur_G_accs,558.7,35,GCA_023141165
AOCH_003353,cur_C_accs,484.5,35,GCA_000986665
AOCH_003355,cur_M_accs,651.3,35,GCA_000986665
AFCA_008420,cur_C_accs,569.1,35,GCA_014784225
AFCA_011764,cur_B_accs,443.8,35,GCA_014784225
AFCA_008419,cur_M_accs,766.4,35,GCA_014784225
AFCA_008421,cur_G_accs,582.2,35,GCA_014784225
AFCA_006624,cur_G_accs,487.4,35,GCA_014784225
AFCA_005497,cur_G_accs,483.9,35,GCA_014784225
OAory_01066610,cur_G_accs,650.1,35,GCA_002007945
OAory_01093460,cur_B_accs,423.6,35,GCA_002007945
OAory_01066600,cur_M_accs,766.7,35,GCA_002007945
OAory_01023330,cur_G_accs,487.7,35,GCA_002007945
OAory_01071540,cur_G_accs,486.6,35,GCA_002007945
DTO046C5_4661,cur_C_accs,571.3,35,GCA_023141155
DTO046C5_4660,cur_B_accs,405.9,35,GCA_023141155
DTO046C5_4659,cur_M_accs,704.4,35,GCA_023141155
DTO046C5_4658,cur_G_accs,558.7,35,GCA_023141155
E4U19_003205,cur_C_accs,496.9,42,GCA_018360355
E4U19_003206,cur_B_accs,387.3,42,GCA_018360355
E4U19_003203,cur_M_accs,660.3,42,GCA_018360355
CBS147309_2015,cur_C_accs,565.3,42,GCA_023141315
CBS147309_2014,cur_B_accs,404.9,42,GCA_023141315
CBS147309_2013,cur_M_accs,704.4,42,GCA_023141315
CBS147309_2012,cur_G_accs,558.7,42,GCA_023141315
BDV32DRAFT_137146,cur_G_accs,647.3,42,GCA_009176395
BDV32DRAFT_138587,cur_B_accs,415.6,42,GCA_009176395
BDV32DRAFT_157866,cur_M_accs,722.0,42,GCA_009176395
BDV32DRAFT_150404,cur_G_accs,466.0,42,GCA_009176395
KXX30_005805,cur_G_accs,522.9,42,GCA_020498745
E4U45_003045,cur_C_accs,495.1,42,GCA_018360905
E4U45_003043,cur_M_accs,660.3,42,GCA_018360905
IFM60648_05501,cur_M_accs,578.8,42,GCA_010724575
IFM60648_05500,cur_G_accs,523.0,42,GCA_010724575
IFM60648_09891,cur_G_accs,479.6,42,GCA_010724575
CBS147332_3681,cur_C_accs,570.5,42,GCA_023065595
CBS147332_3682,cur_B_accs,404.2,42,GCA_023065595
CBS147332_3683,cur_M_accs,704.4,42,GCA_023065595
CBS147332_3684,cur_G_accs,480.6,42,GCA_023065595
F9C07_9323,cur_C_accs,569.1,42,GCA_009017415
F9C07_5878,cur_B_accs,443.8,42,GCA_009017415
F9C07_1723127,cur_M_accs,766.4,42,GCA_009017415
F9C07_4242,cur_G_accs,487.7,42,GCA_009017415
F9C07_8749,cur_G_accs,484.5,42,GCA_009017415
AO1008_01814,cur_C_accs,571.7,42,GCA_000691885
AO1008_00216,cur_B_accs,442.4,42,GCA_000691885
AO1008_01813,cur_M_accs,732.3,42,GCA_000691885
AO1008_01815,cur_G_accs,502.8,42,GCA_000691885
AO1008_11669,cur_G_accs,497.4,42,GCA_000691885
AO1008_04279,cur_G_accs,485.8,42,GCA_000691885
E4U34_004948,cur_C_accs,494.6,42,GCA_018360955
